GEOID,DISTRICT
53041000045,1
53041000024,1
53041000400,1
53041000029,1
53041000056,1
53041000300,1
53041000050,1
53041000046,1
53041000054,1
53015000067,1
53015000012,1
53015000019,1
53015000061,1
53015000052,1
53015000051,1
53015000048,1
53015000056,1
53015000066,1
53015000062,1
53015000003,1
53015000065,1
53015000057,1
53069000005,1
53069000006,1
53069000011,1
53069000010,1
53069000007,1
53069000008,1
53069000009,1
53015000015,1
53015000069,1
53015000060,1
53015000050,1
53015000042,1
53015000035,1
53015000002,1
53015000016,1
53015000022,1
53015000006,1
53015000063,1
53015000034,1
53015000008,1
53015000023,1
53015000040,1
53015000041,1
53015000038,1
53015000009,1
53015000018,1
53015000024,1
53015000049,1
53015000011,1
53015000055,1
53015000054,1
53015000004,1
53015000071,1
53015000027,1
53015000001,1
53015000005,1
53015000020,1
53015000064,1
53015000030,1
53015000026,1
53015000070,1
53015000031,1
53015000036,1
53015000032,1
53015000058,1
53015000025,1
53015000053,1
53015000045,1
53015000047,1
53015000037,1
53015000046,1
53015000039,1
53015000017,1
53015000059,1
53015000021,1
53015000072,1
53015000044,1
53015000007,1
53041000800,1
53041000055,1
53041000059,1
53041000006,1
53041000010,1
53041000011,1
53041000019,1
53041000018,1
53041000041,1
53041000900,1
53041000053,1
53041000015,1
53041000058,1
53041000052,1
53041000036,1
53041000502,1
53041000501,1
53041000504,1
53041000057,1
53041000206,1
53041000040,1
53041000031,1
53041000203,1
53041000208,1
53041000205,1
53041000201,1
53041000048,1
53041000001,1
53041000030,1
53041000021,1
53041000107,1
53041000033,1
53041000104,1
53041000113,1
53041000102,1
53041000101,1
53041000109,1
53041000051,1
53041000111,1
53041000044,1
53041000110,1
53041000061,1
53041000112,1
53041000103,1
53041000106,1
53041000105,1
53041000202,1
53041000008,1
53041000204,1
53041000207,1
53041000209,1
53041000108,1
53041000028,1
53041000114,1
53041000002,1
53041000047,1
53041000049,1
53041000004,1
53035000175,2
53035000056,2
53035000053,2
53035000054,2
53035000055,2
53035000029,2
53035000013,2
53035000083,2
53035000058,2
53035000099,2
53035000012,2
53035000006,2
53035000007,2
53035000022,2
53035000066,2
53035000052,2
53035000001,2
53035000005,2
53035000292,2
53035000073,2
53035000046,2
53035000041,2
53035000040,2
53035000295,2
53035000204,2
53035000212,2
53035000222,2
53035000246,2
53035000247,2
53035000245,2
53035000217,2
53035000211,2
53035000207,2
53035000220,2
53035000230,2
53035000281,2
53035000208,2
53035000209,2
53035000202,2
53035000279,2
53035000210,2
53035000206,2
53035000275,2
53035000215,2
53035000205,2
53035000296,2
53035000201,2
53035000003,2
53035000002,2
53035000095,2
53035000051,2
53035000088,2
53035000278,2
53035000203,2
53035000200,2
53035000232,2
53035000260,2
53035000258,2
53035000259,2
53035000213,2
53035000272,2
53035000250,2
53035000252,2
53035000269,2
53035000270,2
53035000267,2
53035000271,2
53035000159,2
53035000165,2
53035000170,2
53035000130,2
53035000109,2
53035000037,2
53035000082,2
53035000113,2
53035000111,2
53035000112,2
53035000164,2
53035000160,2
53035000161,2
53035000102,2
53035000106,2
53035000146,2
53035000148,2
53035000427,2
53035000141,2
53035000105,2
53035000425,2
53035000426,2
53035000445,2
53035000455,2
53035000101,2
53031000200,2
53035000163,2
53035000103,2
53035000401,2
53035000402,2
53035000120,2
53035000122,2
53035000149,2
53035000110,2
53035000285,2
53035000157,2
53035000151,2
53035000280,2
53045000120,2
53035000297,2
53035000293,2
53035000283,2
53035000107,2
53035000084,2
53035000114,2
53035000294,2
53035000085,2
53035000086,2
53035000090,2
53035000015,2
53035000032,2
53035000031,2
53035000016,2
53035000030,2
53035000087,2
53011000620,3
53011000618,3
53011000617,3
53011000568,3
53011000573,3
53011000626,3
53011000627,3
53011000619,3
53011000616,3
53011000624,3
53011000693,3
53011000715,3
53011000654,3
53011000653,3
53011000640,3
53011000643,3
53011000633,3
53011000628,3
53011000622,3
53011000634,3
53011000625,3
53011000701,3
53011000700,3
53011000966,3
53011000962,3
53011000964,3
53011000917,3
53011000961,3
53011000957,3
53011000950,3
53011000951,3
53011000963,3
53011000953,3
53011000958,3
53011000690,3
53011000696,3
53011000740,3
53011000668,3
53011000631,3
53011000644,3
53011000645,3
53011000637,3
53011000697,3
53011000667,3
53011000680,3
53011000677,3
53011000684,3
53011000669,3
53011000675,3
53011000673,3
53011000730,3
53011000641,3
53011000648,3
53011000647,3
53011000646,3
53011000695,3
53011000702,3
53011000689,3
53011000658,3
53011000735,3
53011000659,3
53011000682,3
53011000661,3
53011000664,3
53011000655,3
53011000694,3
53011000681,3
53011000674,3
53011000672,3
53011000678,3
53011000679,3
53011000662,3
53011000649,3
53011000725,3
53011000965,3
53011000960,3
53011000956,3
53011000968,3
53011000969,3
53011000967,3
53011000959,3
53011000699,3
53011000720,3
53011000698,3
53011000656,3
53011000688,3
53011000692,3
53011000564,3
53011000629,3
53011000562,3
53011000569,3
53011000623,3
53011000635,3
53011000614,3
53011000610,3
53011000337,4
53011000336,4
53011000328,4
53011000340,4
53011000185,4
53011000255,4
53011000225,4
53011000240,4
53011000147,4
53011000400,4
53011000391,4
53011000395,4
53011000108,4
53011000100,4
53011000102,4
53011000104,4
53011000410,4
53011000460,4
53011000420,4
53011000453,4
53011000470,4
53011000112,4
53011000456,4
53011000450,4
53011000458,4
53011000455,4
53011000451,4
53011000447,4
53011000479,4
53011000448,4
53011000452,4
53011000449,4
53011000480,4
53011000446,4
53011000435,4
53011000424,4
53011000565,4
53011000365,4
53011000371,4
53011000370,4
53011000392,4
53011000390,4
53011000360,4
53011000339,4
53011000338,4
53011000153,4
53011000350,4
53011000425,4
53011000566,4
53011000426,4
53011000423,4
53011000490,4
53011000487,4
53011000483,4
53011000485,4
53011000505,4
53011000521,4
53011000514,4
53011000503,4
53011000502,4
53011000504,4
53011000501,4
53011000500,4
53011000506,4
53011000491,4
53011000445,4
53011000444,4
53011000440,4
53011000432,4
53011000113,4
53011000120,4
53011000106,4
53011000415,4
53011000430,4
53011000175,4
53011000160,4
53011000150,4
53011000190,4
53011000130,4
53011000110,4
53011000125,4
53011000195,4
53011000171,4
53011000180,4
53011000177,4
53011000170,4
53011000220,4
53011000173,4
53011000200,4
